text,label
"resume: Proficient in julia, kubernetes, gcp, team leadership, machine learning, computer vision, Data Analyst, MEng in Data Science, Developed team leadership models, 4 years experience, Tableau Desktop Specialist [sep] job: Software Engineer: gcp, machine learning, keras, kubernetes, julia, for data-driven projects, 3 years+",1
"resume: Proficient in tableau, redis, mongodb, hugging face, Data Analyst, MS in Statistics, led projects involving, Optimized hugging face workflows, senior experience, Microsoft Azure Data Scientist [sep] job: Machine Learning Engineer: tableau, 3 years+",1
"resume: Versed in event planning, legal, human resources, operations management, terraform, Cloud Architect, MBA, implemented data pipelines for, Built terraform pipelines, 4 years experience [sep] job: Machine Learning Engineer: git, postgresql, ruby, rust, blockchain, kafka, azure, cybersecurity, 3 years+",0
"resume: Accomplished in business development, operations management, agile methodologies, spark, Data Analyst, Diploma in Data Science, designed applications with, Developed agile methodologies models, 1 year experience, Google Cloud Professional Data Engineer, in a team of 5 engineers [sep] job: Software Engineer: postgresql, ruby, ggplot, tableau, senior+",0
"resume: Expert in d3 js, jenkins, pytorch, docker, airflow, kotlin, Machine Learning Engineer, BS in Statistics, led projects involving, Developed kotlin models, Developed d3 js models, 4 years experience, Certified Kubernetes Administrator [sep] job: Data Scientist: pytorch, d3 js, jenkins, 2 years+",1
"resume: Proficient in mongodb, aws, technical writing, Backend Developer, MBA, Built aws pipelines, senior experience, Tableau Desktop Specialist [sep] job: Data Analyst: mongodb, senior+",1
"resume: Experienced in sql, Cloud Architect, MBA, developed solutions for, Developed sql models, Led sql projects, senior experience, AWS Certified Developer, leveraging agile methodologies [sep] job: Data Scientist: sql, 3 years+",1
"resume: Accomplished in api, qlik, scikit learn, spark, Data Analyst, MS in Data Science, developed solutions for, Built api pipelines, Developed api models, 5 years experience, Google Cloud Professional Data Engineer [sep] job: Data Analyst: api, with focus on cloud technologies, 4 years+",1
"resume: Expert in retail management, event planning, jenkins, Software Engineer, MS in Computer Science, built machine learning models for, 2 years experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: ansible, langchain, java, rust, senior+",0
"resume: Versed in postgresql, spark, Backend Developer, BEng in Engineering, 1 year experience, AWS Certified Developer [sep] job: Data Analyst: computer vision, mysql, linux, to build scalable solutions, 4 years+",0
"resume: Experienced in mysql, Software Engineer, MS in Computer Science, developed solutions for, Led mysql projects, Developed mysql models, 4 years experience, Certified Kubernetes Administrator, leveraging agile methodologies [sep] job: Cloud Architect: git, data analysis, to build scalable solutions, 5 years+",0
"resume: Specialized in jenkins, linux, scikit learn, gcp, azure, Backend Developer, MS in Computer Science, led projects involving, Led gcp projects, Built scikit learn pipelines, Optimized gcp workflows, senior experience, AWS Certified Developer [sep] job: DevOps Engineer: jenkins, 4 years+",1
"resume: Accomplished in ansible, spark, Software Engineer, Doctor of Information Technology, designed applications with, Optimized spark workflows, senior experience [sep] job: Data Scientist: ansible, senior+",1
"resume: Accomplished in spark, airflow, graphic design, pandas, cassandra, jenkins, snowflake, Backend Developer, BEng in Statistics, developed solutions for, Developed graphic design models, 3 years experience, AWS Certified Developer [sep] job: Software Engineer: ruby, gcp, spark, julia, 5 years+",0
"resume: Specialized in customer service, event planning, business analysis, xgboost, Cloud Architect, BEng in Computer Science, built machine learning models for, Built event planning pipelines, 4 years experience, AWS Certified Developer [sep] job: Cloud Architect: qlik, azure, 1 year+",0
"resume: Proficient in sales, marketing, Software Engineer, Doctor of Information Technology, developed solutions for, Built sales pipelines, Built marketing pipelines, 5 years experience [sep] job: Machine Learning Engineer: r, terraform, julia, 2 years+",0
"resume: Skilled in marketing, legal, scikit learn, hugging face, Backend Developer, Diploma in Information Technology, optimized workflows for, Built legal pipelines, 2 years experience, Google Cloud Professional Data Engineer [sep] job: DevOps Engineer: neo4j, xgboost, seaborn, java, jenkins, 5 years+",0
"resume: Proficient in business development, customer service, graphic design, legal, hugging face, Data Scientist, BEng in Information Technology, contributed to data-driven projects, Built customer service pipelines, Optimized customer service workflows, Optimized hugging face workflows, 5 years experience [sep] job: Software Engineer: git, docker, senior+",0
"resume: Skilled in neo4j, qlik, nlp, gitlab ci, communication, Data Scientist, PhD in Data Science, led projects involving, Led gitlab ci projects, Optimized nlp workflows, 5 years experience, Microsoft Azure Data Scientist [sep] job: Backend Developer: gitlab ci, neo4j, spark, qlik, 2 years+",1
"resume: Expert in airflow, nlp, project management, aws, Machine Learning Engineer, Doctor of Data Science, developed solutions for, Developed aws models, Led airflow projects, Developed nlp models, senior experience, Microsoft Azure Data Scientist, using tools like Jupyter and VS Code [sep] job: Software Engineer: airflow, 3 years+",1
"resume: Proficient in terraform, communication, business analysis, ansible, azure, Data Scientist, MEng in Data Science, led projects involving, Built azure pipelines, Optimized ansible workflows, Optimized ansible workflows, 4 years experience, Microsoft Azure Data Scientist, integrating REST APIs [sep] job: Data Scientist: terraform, 3 years+",1
"resume: Specialized in gitlab ci, looker, r, computer vision, Backend Developer, Doctor of Engineering, deployed cloud-based solutions, Developed r models, Led gitlab ci projects, 5 years experience, AWS Certified Developer, for global enterprise clients [sep] job: DevOps Engineer: gitlab ci, 1 year+",1
"resume: Proficient in typescript, terraform, plotly, computer vision, Data Scientist, MBA, implemented data pipelines for, Built terraform pipelines, Led terraform projects, 3 years experience, Google Cloud Professional Data Engineer, using tools like Jupyter and VS Code [sep] job: Software Engineer: typescript, for data-driven projects, 1 year+",1
"resume: Versed in git, tensorflow, sql, aws, pytorch, DevOps Engineer, BEng in Engineering, led projects involving, Developed sql models, senior experience [sep] job: Data Analyst: git, with focus on cloud technologies, 2 years+",1
"resume: Skilled in hugging face, DevOps Engineer, MEng in Statistics, developed solutions for, Built hugging face pipelines, Developed hugging face models, 5 years experience, for global enterprise clients [sep] job: Data Analyst: kotlin, qlik, seaborn, airflow, 3 years+",0
"resume: Proficient in data analysis, pandas, terraform, deep learning, Cloud Architect, MEng in Statistics, optimized workflows for, Optimized deep learning workflows, Developed data analysis models, senior experience, Tableau Desktop Specialist [sep] job: DevOps Engineer: data analysis, 2 years+",1
"resume: Trained in ruby, aws, kubernetes, cybersecurity, pandas, quantum computing, project management, xgboost, Machine Learning Engineer, MEng in Data Science, contributed to data-driven projects, Optimized quantum computing workflows, Built cybersecurity pipelines, 5 years experience [sep] job: Backend Developer: machine learning, cybersecurity, aws, ruby, sql, kubernetes, to build scalable solutions, 3 years+",1
"resume: Expert in healthcare admin, marketing, human resources, retail management, postgresql, Machine Learning Engineer, BS in Information Technology, contributed to data-driven projects, Developed marketing models, Developed healthcare admin models, 3 years experience [sep] job: Data Analyst: sql, power bi, gitlab ci, kubernetes, jenkins, 3 years+",0
"resume: Expert in deep learning, Cloud Architect, BEng in Computer Science, implemented data pipelines for, Built deep learning pipelines, Developed deep learning models, Built deep learning pipelines, 5 years experience, Certified Kubernetes Administrator [sep] job: Cloud Architect: deep learning, senior+",1
"resume: Trained in docker, typescript, deep learning, Backend Developer, Certificate in Statistics, optimized workflows for, Optimized docker workflows, 1 year experience, Google Cloud Professional Data Engineer [sep] job: Software Engineer: neo4j, terraform, mysql, snowflake, 4 years+",0
"resume: Versed in ansible, seaborn, aws, DevOps Engineer, BEng in Information Technology, optimized workflows for, Led aws projects, Built ansible pipelines, 3 years experience, AWS Certified Developer [sep] job: Data Scientist: ansible, aws, seaborn, power bi, for data-driven projects, 3 years+",1
"resume: Expert in ruby, mongodb, Data Analyst, MBA, designed applications with, Led ruby projects, Led mongodb projects, Built mongodb pipelines, senior experience, Microsoft Azure Data Scientist, leveraging agile methodologies [sep] job: Data Analyst: ruby, requires expertise in, senior+",1
"resume: Versed in healthcare admin, legal, human resources, terraform, kubernetes, Software Engineer, MEng in Computer Science, designed applications with, Led kubernetes projects, Led healthcare admin projects, 3 years experience, Tableau Desktop Specialist [sep] job: Backend Developer: matplotlib, bigquery, 3 years+",0
